match_id,batter,runs,impact,balls,avg_pressure
501223,AC Gilchrist,42,54.6,33,1.0
501223,AJ Finch,3,3.9000000000000004,5,1.0
501223,AM Nayar,17,32.8,13,2.6923076923076925
501223,DA Warner,77,78.2,48,0.06
501223,DJ Hussey,20,27.800000000000004,10,1.2
501223,KD Karthik,6,7.800000000000001,5,1.0
501223,NV Ojha,19,24.700000000000003,8,1.0
501223,PC Valthaty,14,18.200000000000003,10,1.0
501223,RJ Harris,1,2.0,1,3.0
501223,SE Marsh,95,131.60000000000002,46,1.2553191489361701
501223,Sunny Singh,2,4.0,4,3.0
501223,V Sehwag,77,77.0,35,0.0
501223,Y Nagar,11,11.0,9,0.0
501223,Y Venugopal Rao,28,36.1,15,0.9375
501224,A Mishra,25,49.6,19,2.9473684210526314
501224,A Symonds,44,52.400000000000006,33,0.5151515151515151
501224,AT Rayudu,7,7.0,8,0.0
501224,B Chipli,6,7.8,8,1.0
501224,CL White,1,1.3,7,1.0
501224,DB Ravi Teja,1,1.6,4,2.25
501224,DJ Jacobs,32,32.0,20,0.0
501224,DT Christian,21,28.800000000000004,18,1.2777777777777777
501224,DW Steyn,4,8.0,9,3.0
501224,I Sharma,1,2.0,2,3.0
501224,KA Pollard,0,0.0,1,0.0
501224,KC Sangakkara,34,41.2,28,0.7586206896551724
501224,RG Sharma,56,68.0,34,0.38235294117647056
501224,S Dhawan,25,25.0,22,0.09090909090909091
501224,S Sohal,5,5.0,3,0.0
501224,SR Tendulkar,28,28.0,24,0.0
501225,BJ Hodge,8,8.0,14,0.0
501225,DPMD Jayawardene,13,13.0,13,0.0
501225,J Botha,14,14.0,7,0.0
501225,KM Jadhav,5,8.0,9,2.0
501225,LRPL Taylor,2,2.0,1,0.0
501225,M Muralitharan,5,8.0,8,2.0
501225,NLTC Perera,1,1.6,4,2.0
501225,PA Patel,32,32.3,34,0.08823529411764706
501225,R Dravid,44,44.0,37,0.0
501225,R Vinay Kumar,5,8.0,4,2.0
501225,RA Jadeja,22,22.3,23,0.08695652173913043
501225,RP Singh,1,1.6,1,2.0
501225,RV Gomez,0,0.0,1,2.0
501225,SR Watson,49,49.0,40,0.0
501225,VVS Laxman,8,8.0,10,0.0
501226,AC Thomas,1,2.0,2,3.0
501226,JA Morkel,0,0.0,4,1.2
501226,JD Ryder,15,15.0,11,0.0
501226,JE Taylor,2,4.0,1,3.0
501226,M Kartik,1,2.0,2,3.0
501226,M Manhas,20,20.3,23,0.125
501226,M Vijay,31,31.0,29,0.0
501226,MD Mishra,9,9.0,9,0.0
501226,MEK Hussey,61,64.6,48,0.16
501226,MK Pandey,12,12.0,9,0.0
501226,MS Dhoni,26,29.0,21,0.23809523809523808
501226,NL McCullum,15,27.6,16,2.6875
501226,R Sharma,1,2.0,1,3.0
501226,RV Uthappa,0,0.0,4,0.0
501226,S Anirudha,7,11.200000000000001,7,2.0
501226,S Badrinath,11,17.6,7,2.0
501226,SK Raina,2,2.0,4,0.0
501226,Yuvraj Singh,34,47.7,43,1.302325581395349
501227,A Mithun,0,0.0,2,2.0
501227,AB de Villiers,5,5.0,2,0.0
501227,CA Pujara,7,7.0,12,0.08333333333333333
501227,CH Gayle,26,26.0,14,0.0
501227,DA Warner,7,7.0,11,0.0
501227,DL Vettori,18,28.200000000000003,19,1.7142857142857142
501227,IK Pathan,13,20.800000000000004,7,2.0
501227,J Syed Mohammad,13,20.8,10,2.0
501227,JR Hopes,54,57.0,43,0.24444444444444444
501227,MS Wade,8,8.0,9,0.0
501227,NV Ojha,16,20.8,11,1.0909090909090908
501227,SS Tiwary,18,24.6,20,0.85
501227,TM Dilshan,0,0.0,1,0.0
501227,V Kohli,56,56.0,38,0.0
501227,V Sehwag,25,25.0,18,0.0
501227,Y Nagar,0,0.0,2,2.0
501227,Y Venugopal Rao,24,24.0,21,0.047619047619047616
501228,JD Ryder,19,19.0,12,0.0
501228,JE Taylor,1,1.6,2,2.0
501228,M Manhas,0,0.0,4,0.0
501228,M Vijay,31,31.0,31,0.0
501228,MD Mishra,2,2.0,9,0.0
501228,MEK Hussey,9,9.0,18,0.0
501228,MK Pandey,10,10.0,13,0.0
501228,MR Marsh,11,17.0,15,1.625
501228,RV Uthappa,31,31.0,22,0.045454545454545456
501228,S Badrinath,63,66.6,44,0.21739130434782608
501228,SK Raina,34,42.4,25,0.72
501228,Yuvraj Singh,62,86.00000000000001,43,1.0222222222222221
501229,A Mishra,0,0.0,1,2.0
501229,B Chipli,4,4.0,10,0.0
501229,BB McCullum,0,0.0,4,0.0
501229,BJ Hodge,0,0.0,2,0.0
501229,CL White,31,33.4,34,0.14705882352941177
501229,DB Ravi Teja,8,12.8,5,2.0
501229,DPMD Jayawardene,4,4.0,8,0.125
501229,DT Christian,9,14.4,11,2.0
501229,KC Sangakkara,65,68.3,47,0.16666666666666666
501229,KM Jadhav,0,0.0,2,0.5
501229,MS Gony,0,0.0,1,2.0
501229,NLTC Perera,22,28.6,23,1.0
501229,PA Patel,0,0.0,3,0.0
501229,R Vinay Kumar,18,28.900000000000002,19,2.1052631578947367
501229,RA Jadeja,23,32.0,35,1.5
501229,RP Singh,0,0.0,1,3.0
501229,RV Gomez,0,0.0,1,0.0
501229,S Dhawan,4,4.0,9,0.0
501229,S Sohal,1,1.0,4,0.0
501229,S Sreesanth,0,0.0,1,3.0
501230,B Lee,1,1.6,1,2.0
501230,DA Warner,2,2.0,6,0.0
501230,EJG Morgan,0,0.0,1,1.0
501230,G Gambhir,18,18.0,19,0.0
501230,IK Pathan,9,9.0,12,0.3333333333333333
501230,JH Kallis,11,11.0,11,0.0
501230,JR Hopes,25,28.6,30,0.3548387096774194
501230,L Balaji,3,4.800000000000001,1,2.0
501230,M Morkel,6,12.0,5,3.0
501230,MK Tiwary,61,71.2,47,0.68
501230,NV Ojha,1,1.6,2,2.0
501230,RN ten Doeschate,19,30.400000000000006,12,2.0
501230,SP Goswami,22,22.0,20,0.0
501230,TR Birt,8,10.4,11,1.0
501230,UT Yadav,1,2.0,1,3.0
501230,V Sehwag,34,34.0,23,0.0
501230,Y Nagar,19,38.0,12,3.0
501230,Y Venugopal Rao,19,36.5,18,2.4444444444444446
501230,YK Pathan,5,5.0,8,0.0
501231,A Symonds,17,20.9,26,0.4074074074074074
501231,AG Murtaza,2,3.2,5,2.0
501231,AL Menaria,4,5.2,4,1.0
501231,AT Rayudu,11,11.0,13,0.0
501231,DJ Jacobs,15,15.0,15,0.0
501231,Harbhajan Singh,10,16.0,7,2.0
501231,J Botha,45,48.9,39,0.23076923076923078
501231,KA Pollard,4,4.0,15,0.1875
501231,LRPL Taylor,13,13.9,18,0.3684210526315789
501231,R Dravid,5,5.0,16,0.0
501231,R Sathish,7,11.200000000000001,6,2.0
501231,RG Sharma,13,13.0,22,0.0
501231,SL Malinga,1,1.6,4,2.0
501231,SR Tendulkar,7,7.0,7,0.0
501231,SR Watson,26,26.0,32,0.0
501232,AB de Villiers,26,29.6,20,0.25
501232,CH Gayle,49,49.0,26,0.0
501232,Harpreet Singh,1,2.0,1,3.0
501232,JD Ryder,51,66.3,34,1.0
501232,M Kaif,8,11.0,5,1.4
501232,M Manhas,3,4.800000000000001,5,2.2
501232,MK Pandey,19,24.7,23,1.0
501232,RV Uthappa,23,41.6,17,2.388888888888889
501232,SS Tiwary,14,18.200000000000003,8,1.125
501232,TD Paine,8,10.4,17,1.0
501232,TM Dilshan,15,15.0,19,0.0
501232,V Kohli,67,75.4,42,0.3023255813953488
501232,Yuvraj Singh,41,59.60000000000001,23,1.391304347826087
501233,B Akhil,13,20.8,9,2.111111111111111
501233,BB McCullum,7,7.0,7,0.0
501233,BJ Hodge,27,32.4,25,0.76
501233,DA Warner,3,3.0,7,0.0
501233,DPMD Jayawardene,18,20.1,28,0.42857142857142855
501233,IK Pathan,13,20.8,7,2.0
501233,M Klinger,2,2.0,6,0.0
501233,NV Ojha,0,0.0,3,0.0
501233,PA Patel,1,1.0,3,0.0
501233,R Vinay Kumar,11,22.0,9,3.0
501233,RA Jadeja,31,51.4,22,1.9545454545454546
501233,RE van der Merwe,2,3.2,4,2.0
501233,RP Singh,1,2.0,1,3.0
501233,RR Powar,0,0.0,1,3.0
501233,S Sreesanth,0,0.0,2,3.0
501233,TR Birt,20,26.900000000000002,13,1.0
501233,V Sehwag,80,87.5,47,0.20833333333333334
501233,Y Nagar,22,22.0,30,0.0
501233,Y Venugopal Rao,1,1.0,10,0.0
501234,AC Gilchrist,26,26.0,27,0.0
501234,AM Nayar,0,0.0,2,0.0
501234,Bipul Sharma,16,25.6,12,2.0
501234,DJ Hussey,15,15.0,20,0.045454545454545456
501234,EJG Morgan,28,28.0,15,0.0
501234,G Gambhir,45,47.7,44,0.1702127659574468
501234,JH Kallis,1,1.0,4,0.0
501234,KD Karthik,42,51.0,42,0.7619047619047619
501234,MK Tiwary,34,36.4,41,0.16279069767441862
501234,P Kumar,2,3.2,2,2.0
501234,PC Valthaty,7,7.0,8,0.0
501234,SE Marsh,5,5.0,7,0.0
501235,AL Menaria,29,30.5,22,0.3181818181818182
501235,AM Rahane,15,21.900000000000002,9,1.5555555555555556
501235,Harpreet Singh,13,15.100000000000001,19,0.5263157894736842
501235,J Botha,12,12.0,18,0.0
501235,JD Ryder,18,18.0,12,0.0
501235,LRPL Taylor,47,64.7,35,1.25
501235,M Manhas,24,32.400000000000006,19,1.0
501235,MK Pandey,30,30.0,31,0.0
501235,NL McCullum,11,17.6,6,2.0
501235,R Dravid,18,18.0,20,0.0
501235,R Sharma,0,0.0,1,2.0
501235,RV Uthappa,35,35.0,21,0.0
501235,SR Watson,12,12.0,14,0.0
501235,Yuvraj Singh,7,7.0,11,0.0
501236,A Mishra,2,4.0,5,3.0
501236,B Chipli,17,17.0,15,0.0
501236,CL White,13,17.2,18,1.2777777777777777
501236,DT Christian,1,2.0,1,3.0
501236,I Sharma,1,2.0,1,3.0
501236,JA Morkel,19,24.700000000000003,6,1.0
501236,JP Duminy,17,29.200000000000003,11,2.3636363636363638
501236,KC Sangakkara,15,15.9,12,0.5833333333333334
501236,M Vijay,3,3.0,14,0.0
501236,MEK Hussey,46,46.0,41,0.0
501236,MS Dhoni,21,24.900000000000002,22,0.5909090909090909
501236,S Anirudha,3,4.800000000000001,2,2.0
501236,S Badrinath,5,6.5,2,1.0
501236,S Dhawan,19,19.0,27,0.0
501236,S Sohal,56,56.0,30,0.0
501236,SK Raina,59,67.10000000000001,35,0.2777777777777778
501237,A Symonds,4,5.5,6,1.1666666666666667
501237,AC Gilchrist,0,0.0,2,0.0
501237,AM Nayar,14,20.3,9,1.5555555555555556
501237,AT Rayudu,51,51.0,37,0.0
501237,Bipul Sharma,1,2.0,2,3.0
501237,DJ Hussey,1,1.3,5,1.0
501237,DJ Jacobs,10,10.0,10,0.0
501237,KA Pollard,20,24.8,11,0.8181818181818182
501237,KD Karthik,1,1.3,2,1.0
501237,P Kumar,2,4.0,3,3.0
501237,PC Valthaty,33,42.300000000000004,38,0.6923076923076923
501237,PP Chawla,10,20.0,10,3.0
501237,RG Sharma,18,23.4,11,1.0909090909090908
501237,RJ Harris,1,2.0,2,3.0
501237,SE Marsh,61,82.4,47,1.2127659574468086
501237,SR Tendulkar,51,52.8,45,0.08695652173913043
501238,BB McCullum,37,37.0,19,0.0
501238,BJ Hodge,24,24.0,13,0.0
501238,DA Warner,13,13.0,15,0.0
501238,DPMD Jayawardene,7,7.0,10,0.0
501238,IK Pathan,5,8.0,6,2.0
501238,M Klinger,18,18.0,20,0.0
501238,NV Ojha,13,13.0,14,0.0
501238,PA Patel,37,37.0,31,0.0
501238,RE van der Merwe,2,3.2,3,2.0
501238,TR Birt,27,40.2,15,1.5333333333333334
501238,V Sehwag,15,15.0,9,0.0
501238,Y Nagar,18,18.0,23,0.0
501238,Y Venugopal Rao,40,42.4,36,0.18421052631578946
501239,A Mishra,9,18.0,9,3.0
501239,B Chipli,12,24.0,7,3.0
501239,CL White,13,16.9,13,1.0
501239,DB Ravi Teja,30,42.300000000000004,22,1.4090909090909092
501239,DT Christian,1,1.3,3,1.0
501239,EJG Morgan,14,14.0,15,0.0
501239,G Gambhir,35,35.0,22,0.0
501239,JH Kallis,30,30.0,31,0.0
501239,KC Sangakkara,0,0.0,2,1.0
501239,MK Tiwary,33,41.7,28,0.6428571428571429
501239,S Dhawan,54,68.2,45,0.9347826086956522
501239,S Sohal,26,26.3,20,0.1
501239,YK Pathan,47,54.5,26,0.5384615384615384
501240,AL Menaria,2,2.0,8,0.0
501240,AM Rahane,4,5.2,8,1.1111111111111112
501240,DH Yagnik,1,1.6,1,2.0
501240,J Botha,8,8.0,6,0.0
501240,LRPL Taylor,20,25.1,14,0.9285714285714286
501240,M Vijay,5,5.0,6,0.0
501240,MEK Hussey,79,86.2,55,0.2982456140350877
501240,R Dravid,66,66.9,51,0.058823529411764705
501240,SK Raina,61,62.8,51,0.11320754716981132
501240,SR Watson,32,32.0,26,0.0
501240,STR Binny,7,11.200000000000001,7,2.0
501241,A Symonds,3,4.800000000000001,3,2.0
501241,AA Jhunjhunwala,10,11.5,15,0.625
501241,AC Blizzard,6,6.0,6,0.0
501241,AT Rayudu,27,27.0,28,0.0
501241,GC Smith,6,6.0,12,0.0
501241,Harbhajan Singh,9,14.4,3,2.0
501241,JD Ryder,0,0.0,1,0.0
501241,KA Pollard,28,44.2,21,1.6521739130434783
501241,M Manhas,0,0.0,1,3.0
501241,MK Pandey,59,78.8,47,1.0
501241,R Sharma,0,0.0,1,3.0
501241,RG Sharma,12,12.0,20,0.0
501241,RV Uthappa,34,60.9,26,1.9259259259259258
501241,SB Wagh,0,0.0,1,3.0
501241,SR Tendulkar,24,24.0,24,0.0
501241,TL Suman,36,40.5,16,0.5
501241,Yuvraj Singh,20,26.0,16,1.0
501242,B Lee,1,2.0,2,3.0
501242,BB McCullum,1,1.0,8,0.0
501242,BJ Hodge,35,51.800000000000004,19,1.263157894736842
501242,DPMD Jayawardene,55,61.0,41,0.3023255813953488
501242,EJG Morgan,66,83.7,51,0.8269230769230769
501242,G Gambhir,0,0.0,1,1.0
501242,JH Kallis,45,45.0,41,0.023809523809523808
501242,M Klinger,29,29.0,26,0.0
501242,MK Tiwary,1,1.3,7,1.0
501242,MV Boucher,5,10.0,4,3.0
501242,PA Patel,21,21.0,16,0.0
501242,R Bhatia,1,2.0,1,3.0
501242,RA Jadeja,8,8.0,11,0.0
501242,RV Gomez,1,1.6,1,2.0
501242,YK Pathan,17,26.6,13,1.8461538461538463
501243,AJ Finch,0,0.0,2,0.0
501243,B Chipli,1,1.3,2,1.5
501243,DB Ravi Teja,2,2.0,9,0.0
501243,DT Christian,27,34.5,22,0.8695652173913043
501243,I Malhotra,7,11.200000000000001,4,2.0
501243,IK Pathan,12,15.3,15,1.0625
501243,JP Duminy,55,62.2,31,0.3125
501243,JR Hopes,17,27.200000000000003,10,2.0
501243,KC Sangakkara,44,44.0,36,0.0
501243,NV Ojha,7,9.100000000000001,10,1.0
501243,S Dhawan,29,29.0,18,0.0
501243,TR Birt,4,5.2,8,1.0
501243,V Sehwag,119,140.3,56,0.7068965517241379
501243,Y Nagar,7,11.200000000000001,3,2.0
501243,Y Venugopal Rao,3,3.9000000000000004,11,1.0
501244,A Mithun,6,9.600000000000001,3,2.0
501244,AB de Villiers,27,37.2,14,1.2857142857142858
501244,AC Gilchrist,0,0.0,1,1.0
501244,AM Nayar,1,1.3,4,1.0
501244,AUK Pathan,0,0.0,1,2.0
501244,CH Gayle,107,107.0,49,0.0
501244,KD Karthik,20,26.6,15,1.2
501244,L Ablish,0,0.0,2,3.0
501244,M Kaif,3,4.800000000000001,4,2.0
501244,P Kumar,15,30.0,7,3.0
501244,PC Valthaty,21,27.3,16,1.0
501244,PP Chawla,5,8.0,6,2.0
501244,R McLaren,28,47.6,32,2.303030303030303
501244,RJ Harris,17,30.0,25,2.48
501244,SE Marsh,4,5.2,8,1.0
501244,SS Tiwary,13,16.9,9,1.0
501244,Sunny Singh,4,5.2,5,1.2
501244,TM Dilshan,16,16.0,9,0.0
501244,V Kohli,27,27.0,31,0.0
501245,EJG Morgan,5,5.0,6,0.0
501245,G Gambhir,16,16.0,19,0.0
501245,JA Morkel,30,34.800000000000004,30,0.5625
501245,JH Kallis,21,21.0,23,0.0
501245,M Vijay,5,5.0,14,0.0
501245,MEK Hussey,15,15.0,26,0.0
501245,MK Tiwary,15,15.0,12,0.0
501245,S Badrinath,54,59.7,41,0.3170731707317073
501245,SK Raina,4,4.0,9,0.0
501246,A Symonds,4,5.2,4,1.0
501246,AB Agarkar,7,14.0,6,3.0
501246,AC Blizzard,37,37.0,23,0.0
501246,AT Rayudu,59,66.2,39,0.275
501246,CA Ingram,1,1.3,2,1.0
501246,DA Warner,1,1.3,2,1.0
501246,IK Pathan,23,44.8,18,2.6
501246,JR Hopes,55,75.3,44,1.1555555555555554
501246,KA Pollard,9,11.7,8,1.0
501246,M Morkel,10,20.0,9,3.0
501246,NV Ojha,1,1.3,7,1.0
501246,RG Sharma,49,52.3,32,0.21875
501246,S Nadeem,0,0.0,1,3.0
501246,SR Tendulkar,14,14.0,14,0.0
501246,V Sehwag,2,2.6,4,1.0
501246,Y Nagar,0,0.0,1,3.0
501246,Y Venugopal Rao,37,48.1,27,1.037037037037037
501247,BB McCullum,22,22.0,16,0.0
501247,BJ Hodge,5,5.0,12,0.07692307692307693
501247,CH Gayle,44,44.0,16,0.0
501247,DPMD Jayawardene,3,3.0,7,0.0
501247,M Klinger,24,24.0,25,0.0
501247,P Parameswaran,1,1.6,1,2.0
501247,PA Patel,19,19.0,14,0.0
501247,R Vinay Kumar,3,4.800000000000001,3,2.0
501247,RA Jadeja,23,29.6,22,1.0869565217391304
501247,RR Powar,8,12.8,6,2.0
501247,RV Gomez,7,11.200000000000001,15,1.5625
501247,TM Dilshan,52,52.0,31,0.0
501247,V Kohli,27,27.0,33,0.0
501248,AA Jhunjhunwala,0,0.0,3,1.3333333333333333
501248,AC Gilchrist,3,3.0,8,0.0
501248,CJ Ferguson,6,6.9,14,0.4
501248,DJ Hussey,4,4.0,5,0.0
501248,JD Ryder,15,15.0,18,0.0
501248,KD Karthik,30,30.0,27,0.1111111111111111
501248,MK Pandey,28,28.0,30,0.0
501248,MR Marsh,2,3.2,6,2.0
501248,Mandeep Singh,6,8.1,11,1.4545454545454546
501248,P Kumar,3,4.800000000000001,5,2.0
501248,PC Valthaty,23,23.0,22,0.0
501248,RJ Harris,4,6.4,4,2.0
501248,RV Uthappa,22,22.0,18,0.0
501248,SD Chitnis,9,14.4,9,2.0
501248,SE Marsh,32,32.0,28,0.0
501248,SJ Srivastava,1,1.6,1,2.0
501248,Yuvraj Singh,35,35.0,15,0.125
501249,A Singh,1,2.0,2,3.0
501249,AL Menaria,2,2.6,5,1.0
501249,AM Rahane,52,67.60000000000001,36,1.0277777777777777
501249,AS Raut,19,34.8,14,2.7142857142857144
501249,DH Yagnik,3,6.0,7,3.0
501249,J Botha,14,21.3,17,1.7222222222222223
501249,JA Morkel,5,6.5,4,1.0
501249,LRPL Taylor,6,7.8,8,1.0
501249,M Vijay,53,53.0,40,0.0
501249,MEK Hussey,46,46.0,30,0.0
501249,MS Dhoni,41,53.300000000000004,19,0.9473684210526315
501249,R Dravid,20,26.0,16,1.0
501249,SK Raina,43,46.6,27,0.2962962962962963
501249,SK Warne,0,0.0,2,3.0
501249,SR Watson,11,14.3,10,1.0
501250,A Mishra,0,0.0,1,2.0
501250,B Chipli,18,24.900000000000002,14,1.0714285714285714
501250,CJ Ferguson,15,19.5,8,1.0
501250,DB Ravi Teja,30,30.0,27,0.0
501250,DT Christian,10,10.0,11,0.0
501250,DW Steyn,11,17.6,6,2.0
501250,JD Ryder,35,35.0,20,0.0
501250,JP Duminy,30,32.4,30,0.36666666666666664
501250,KC Sangakkara,12,12.0,13,0.0
501250,MK Pandey,49,49.0,42,0.0
501250,RV Uthappa,1,1.0,3,0.0
501250,S Dhawan,24,24.0,17,0.0
501250,S Sohal,0,0.0,1,2.0
501250,SC Ganguly,32,34.4,32,0.28125
501250,Yuvraj Singh,2,2.3,6,0.5
501251,A Symonds,8,10.4,6,0.8571428571428571
501251,AC Blizzard,15,15.0,10,0.0
501251,AC Gilchrist,28,28.0,28,0.0
501251,AT Rayudu,13,16.6,19,0.8421052631578947
501251,Bipul Sharma,6,9.600000000000001,4,2.0
501251,DJ Hussey,0,0.0,3,1.0
501251,DS Kulkarni,2,3.2,4,2.0
501251,Harbhajan Singh,12,19.200000000000003,7,2.0
501251,KA Pollard,17,27.200000000000003,11,2.0
501251,KD Karthik,31,34.3,24,0.4583333333333333
501251,MM Patel,0,0.0,1,2.0
501251,Mandeep Singh,8,10.4,5,1.2
501251,P Kumar,2,3.2,2,2.0
501251,PC Valthaty,14,14.0,14,0.0
501251,RG Sharma,5,5.0,5,0.0
501251,RJ Harris,6,9.600000000000001,4,2.0
501251,SE Marsh,43,44.2,34,0.058823529411764705
501251,SJ Srivastava,3,4.800000000000001,2,2.0
501251,SR Tendulkar,6,6.0,9,0.0
501251,TL Suman,4,5.2,5,1.2
501252,AL Menaria,8,12.5,6,1.6666666666666667
501252,AM Rahane,17,17.0,10,0.0
501252,AS Raut,5,8.0,8,2.0
501252,CH Gayle,70,72.1,44,0.09090909090909091
501252,DH Yagnik,2,3.2,5,2.0
501252,J Botha,19,19.6,20,0.14285714285714285
501252,LRPL Taylor,13,15.700000000000001,13,0.7692307692307693
501252,R Dravid,37,37.0,31,0.0
501252,SR Watson,34,34.0,29,0.0
501252,TM Dilshan,38,38.0,24,0.0
501252,V Kohli,39,44.400000000000006,34,0.22857142857142856
501253,AB McDonald,8,16.0,7,3.0
501253,CA Ingram,7,7.3,12,0.16666666666666666
501253,DA Warner,21,22.8,25,0.56
501253,IK Pathan,44,76.2,34,1.6111111111111112
501253,JR Hopes,8,12.8,6,2.1666666666666665
501253,M Vijay,35,35.0,33,0.0
501253,MEK Hussey,5,5.0,4,0.0
501253,MS Dhoni,63,75.30000000000001,31,0.5483870967741935
501253,NV Ojha,25,26.2,14,0.42857142857142855
501253,S Badrinath,55,62.800000000000004,43,0.3409090909090909
501253,SK Raina,14,14.0,10,0.0
501253,Y Nagar,1,2.0,2,3.0
501253,Y Venugopal Rao,30,39.0,20,1.0454545454545454
501254,AC Gilchrist,9,11.700000000000001,15,0.8235294117647058
501254,BB McCullum,32,32.0,27,0.0
501254,BJ Hodge,4,4.0,6,0.0
501254,DJ Hussey,21,26.700000000000003,15,0.8666666666666667
501254,DPMD Jayawardene,76,84.4,52,0.35714285714285715
501254,KD Karthik,69,78.6,33,0.5757575757575758
501254,Mandeep Singh,15,19.5,10,1.0
501254,OA Shah,23,29.900000000000002,12,1.0
501254,PA Patel,0,0.0,1,2.0
501254,PC Valthaty,17,18.5,10,0.6
501254,R Vinay Kumar,1,1.6,1,2.0
501254,RA Jadeja,17,17.0,18,0.0
501254,RV Gomez,2,3.2,3,2.0
501254,SE Marsh,42,51.3,30,0.75
501255,AB de Villiers,13,14.8,13,0.2857142857142857
501255,CH Gayle,38,38.0,12,0.0
501255,EJG Morgan,2,2.0,5,0.0
501255,G Gambhir,7,7.0,9,0.0
501255,JH Kallis,17,17.0,14,0.0
501255,KB Arun Karthik,1,1.0,2,0.5
501255,LA Pomersbach,16,16.0,14,0.0
501255,M Kaif,15,15.0,13,0.0
501255,MK Tiwary,19,19.0,24,0.0
501255,MV Boucher,1,1.0,2,0.0
501255,SS Tiwary,1,1.3,5,1.0
501255,V Kohli,15,15.0,15,0.0
501255,YK Pathan,36,36.0,24,0.0
501256,A Mishra,18,28.8,6,2.0
501256,A Symonds,8,8.3,19,0.15789473684210525
501256,AC Blizzard,1,1.0,7,0.0
501256,AT Rayudu,2,2.0,8,0.0
501256,B Chipli,10,10.0,11,0.09090909090909091
501256,DT Christian,18,22.5,23,0.782608695652174
501256,Harbhajan Singh,17,34.0,12,3.0
501256,JP Duminy,8,8.0,10,0.0
501256,KA Pollard,24,48.0,13,3.0
501256,KC Sangakkara,27,27.0,28,0.0
501256,MJ Lumb,0,0.0,2,0.0
501256,RG Sharma,4,4.0,6,0.0
501256,S Dhawan,27,42.300000000000004,18,1.8888888888888888
501256,S Sohal,20,20.0,22,0.0
501256,SR Tendulkar,37,43.1,42,0.4782608695652174
501256,TL Suman,14,18.200000000000003,13,1.1333333333333333
501257,AC Gilchrist,9,9.0,9,0.0
501257,DA Warner,29,37.400000000000006,29,0.8275862068965517
501257,DJ Hussey,3,3.6,4,0.75
501257,IK Pathan,3,3.9000000000000004,7,1.1428571428571428
501257,JR Hopes,7,10.6,7,1.8571428571428572
501257,KD Karthik,27,38.1,19,1.0909090909090908
501257,M Morkel,16,32.0,6,3.0
501257,Mandeep Singh,11,14.3,7,1.1428571428571428
501257,NV Ojha,28,34.0,28,0.6129032258064516
501257,PC Valthaty,62,62.0,50,0.0
501257,PP Chawla,1,1.6,1,2.0
501257,RJ Harris,2,3.2,2,2.0
501257,S Sriram,4,5.2,7,1.0
501257,SE Marsh,46,46.0,28,0.0
501257,TR Birt,16,32.0,11,3.0
501257,VR Aaron,0,0.0,5,3.0
501257,Y Nagar,10,20.0,7,3.0
501257,Y Venugopal Rao,16,20.8,13,1.0
501258,AA Chavan,1,1.3,3,1.0
501258,AL Menaria,31,36.1,28,0.6333333333333333
501258,AM Rahane,8,8.0,9,0.0
501258,BB McCullum,29,29.0,12,0.0
501258,BJ Hodge,33,33.0,17,0.0
501258,DPMD Jayawardene,6,6.0,3,0.0
501258,FY Fazal,16,16.0,15,0.0
501258,JDP Oram,0,0.0,3,1.0
501258,ND Doshi,0,0.0,13,2.0
501258,PA Patel,21,21.0,14,0.0
501258,PR Shah,5,5.0,5,0.2
501258,R Dravid,1,1.0,4,0.0
501258,SK Warne,2,2.6,9,1.0
501258,SR Watson,20,20.0,13,0.0
501258,SW Tait,10,15.4,9,1.6666666666666667
501259,B Chipli,5,6.5,4,1.0
501259,B Kumar,1,1.6,1,2.0
501259,CJ Ferguson,11,14.3,13,1.0
501259,DT Christian,14,18.2,12,1.0
501259,JD Ryder,18,18.0,14,0.0
501259,JP Duminy,23,26.0,26,0.37037037037037035
501259,KC Sangakkara,25,25.0,21,0.047619047619047616
501259,M Manhas,0,0.0,1,1.0
501259,MK Pandey,23,23.0,20,0.0
501259,MR Marsh,37,55.60000000000001,28,1.5
501259,RV Uthappa,4,4.0,5,0.0
501259,S Dhawan,28,28.0,25,0.0
501259,S Sohal,34,34.0,28,0.0
501259,SC Ganguly,0,0.0,5,0.0
501259,WD Parnell,16,25.6,16,1.9411764705882353
501259,Yuvraj Singh,23,29.900000000000002,17,0.8888888888888888
501260,A Mithun,10,18.4,7,2.4285714285714284
501260,AB de Villiers,34,46.0,27,1.2592592592592593
501260,AC Gilchrist,106,115.3,55,0.29310344827586204
501260,AUK Pathan,7,9.100000000000001,4,1.0
501260,CH Gayle,0,0.0,7,1.0
501260,CK Langeveldt,8,15.6,8,2.5
501260,DJ Hussey,0,0.0,1,1.0
501260,JJ van der Wath,4,6.4,5,2.0
501260,KB Arun Karthik,6,9.600000000000001,6,2.0
501260,M Kaif,15,19.5,11,1.0909090909090908
501260,PC Valthaty,20,20.0,17,0.0
501260,S Aravind,11,22.0,5,3.0
501260,SE Marsh,79,82.9,49,0.24489795918367346
501260,SS Tiwary,6,7.8,11,1.0
501260,V Kohli,11,14.3,11,1.0
501261,BB McCullum,33,34.8,37,0.25
501261,BJ Hodge,51,74.60000000000001,42,1.2444444444444445
501261,JA Morkel,13,20.8,10,2.0
501261,KM Jadhav,1,2.0,1,3.0
501261,M Vijay,16,16.0,11,0.0
501261,MEK Hussey,32,32.0,37,0.0
